     ITIME      Time(Hours)    Net_Q/INLET_Q    Mass_Error      Cumu_Mass_Error  No_Wet_Cell
    334600      9.2944E-01     -3.3325E-10      3.3325E-10      2.2088E-04         200
    334700      9.2972E-01     -3.3325E-10      3.3325E-10      2.2081E-04         200
    334800      9.3000E-01     -3.3325E-10      3.3325E-10      2.2075E-04         200
    334900      9.3028E-01     -3.3325E-10      3.3325E-10      2.2068E-04         200
    335000      9.3056E-01     -3.3325E-10      3.3325E-10      2.2062E-04         200
    335100      9.3083E-01     -3.3325E-10      3.3325E-10      2.2055E-04         200
    335200      9.3111E-01     -3.3325E-10      3.3325E-10      2.2049E-04         200
    335300      9.3139E-01     -3.3325E-10      3.3325E-10      2.2042E-04         200
    335400      9.3167E-01     -3.3325E-10      3.3325E-10      2.2036E-04         200
    335500      9.3194E-01     -3.3325E-10      3.3325E-10      2.2029E-04         200
    335600      9.3222E-01     -3.3325E-10      3.3325E-10      2.2023E-04         200
    335700      9.3250E-01     -3.3325E-10      3.3325E-10      2.2016E-04         200
    335800      9.3278E-01     -3.3325E-10      3.3325E-10      2.2010E-04         200
    335900      9.3306E-01     -3.3325E-10      3.3325E-10      2.2003E-04         200
    336000      9.3333E-01     -3.3325E-10      3.3325E-10      2.1997E-04         200
    336100      9.3361E-01     -3.3325E-10      3.3325E-10      2.1990E-04         200
    336200      9.3389E-01     -3.3325E-10      3.3325E-10      2.1984E-04         200
    336300      9.3417E-01     -3.3325E-10      3.3325E-10      2.1977E-04         200
    336400      9.3444E-01     -3.3325E-10      3.3325E-10      2.1971E-04         200
    336500      9.3472E-01     -3.3325E-10      3.3325E-10      2.1965E-04         200
    336600      9.3500E-01     -3.3325E-10      3.3325E-10      2.1958E-04         200
    336700      9.3528E-01     -3.3325E-10      3.3325E-10      2.1952E-04         200
    336800      9.3556E-01     -3.3325E-10      3.3325E-10      2.1945E-04         200
    336900      9.3583E-01     -3.3325E-10      3.3325E-10      2.1939E-04         200
    337000      9.3611E-01     -3.3325E-10      3.3325E-10      2.1932E-04         200
    337100      9.3639E-01     -3.3325E-10      3.3325E-10      2.1926E-04         200
    337200      9.3667E-01     -3.3325E-10      3.3325E-10      2.1920E-04         200
    337300      9.3694E-01     -3.3325E-10      3.3325E-10      2.1913E-04         200
    337400      9.3722E-01     -3.3325E-10      3.3325E-10      2.1907E-04         200
    337500      9.3750E-01     -3.3325E-10      3.3325E-10      2.1900E-04         200
    337600      9.3778E-01     -3.3325E-10      3.3325E-10      2.1894E-04         200
    337700      9.3806E-01     -3.3325E-10      3.3325E-10      2.1888E-04         200
    337800      9.3833E-01     -3.3325E-10      3.3325E-10      2.1881E-04         200
    337900      9.3861E-01     -3.3325E-10      3.3325E-10      2.1875E-04         200
    338000      9.3889E-01     -3.3325E-10      3.3325E-10      2.1868E-04         200
    338100      9.3917E-01     -3.3325E-10      3.3325E-10      2.1862E-04         200
    338200      9.3944E-01     -3.3325E-10      3.3325E-10      2.1856E-04         200
    338300      9.3972E-01     -3.3325E-10      3.3325E-10      2.1849E-04         200
    338400      9.4000E-01     -3.3325E-10      3.3325E-10      2.1843E-04         200
    338500      9.4028E-01     -3.3325E-10      3.3325E-10      2.1837E-04         200
    338600      9.4056E-01     -3.3325E-10      3.3325E-10      2.1830E-04         200
    338700      9.4083E-01     -3.3325E-10      3.3325E-10      2.1824E-04         200
    338800      9.4111E-01     -3.3325E-10      3.3325E-10      2.1817E-04         200
    338900      9.4139E-01     -3.3325E-10      3.3325E-10      2.1811E-04         200
    339000      9.4167E-01     -3.3325E-10      3.3325E-10      2.1805E-04         200
    339100      9.4194E-01     -3.3325E-10      3.3325E-10      2.1798E-04         200
    339200      9.4222E-01     -3.3325E-10      3.3325E-10      2.1792E-04         200
    339300      9.4250E-01     -3.3325E-10      3.3325E-10      2.1786E-04         200
    339400      9.4278E-01     -3.3325E-10      3.3325E-10      2.1779E-04         200
    339500      9.4306E-01     -3.3325E-10      3.3325E-10      2.1773E-04         200
    339600      9.4333E-01     -3.3325E-10      3.3325E-10      2.1767E-04         200
    339700      9.4361E-01     -3.3325E-10      3.3325E-10      2.1760E-04         200
    339800      9.4389E-01     -3.3325E-10      3.3325E-10      2.1754E-04         200
    339900      9.4417E-01     -3.3325E-10      3.3325E-10      2.1748E-04         200
    340000      9.4444E-01     -3.3325E-10      3.3325E-10      2.1742E-04         200
    340100      9.4472E-01     -3.3325E-10      3.3325E-10      2.1735E-04         200
    340200      9.4500E-01     -3.3325E-10      3.3325E-10      2.1729E-04         200
    340300      9.4528E-01     -3.3325E-10      3.3325E-10      2.1723E-04         200
    340400      9.4556E-01     -3.3325E-10      3.3325E-10      2.1716E-04         200
    340500      9.4583E-01     -3.3325E-10      3.3325E-10      2.1710E-04         200
    340600      9.4611E-01     -3.3325E-10      3.3325E-10      2.1704E-04         200
    340700      9.4639E-01     -3.3325E-10      3.3325E-10      2.1697E-04         200
    340800      9.4667E-01     -3.3325E-10      3.3325E-10      2.1691E-04         200
    340900      9.4694E-01     -3.3325E-10      3.3325E-10      2.1685E-04         200
    341000      9.4722E-01     -3.3325E-10      3.3325E-10      2.1679E-04         200
    341100      9.4750E-01     -3.3325E-10      3.3325E-10      2.1672E-04         200
    341200      9.4778E-01     -3.3325E-10      3.3325E-10      2.1666E-04         200
    341300      9.4806E-01     -3.3325E-10      3.3325E-10      2.1660E-04         200
    341400      9.4833E-01     -3.3325E-10      3.3325E-10      2.1654E-04         200
    341500      9.4861E-01     -3.3325E-10      3.3325E-10      2.1647E-04         200
    341600      9.4889E-01     -3.3325E-10      3.3325E-10      2.1641E-04         200
    341700      9.4917E-01     -3.3325E-10      3.3325E-10      2.1635E-04         200
    341800      9.4944E-01     -3.3325E-10      3.3325E-10      2.1629E-04         200
    341900      9.4972E-01     -3.3325E-10      3.3325E-10      2.1622E-04         200
    342000      9.5000E-01     -3.3325E-10      3.3325E-10      2.1616E-04         200
    342100      9.5028E-01     -3.3325E-10      3.3325E-10      2.1610E-04         200
    342200      9.5056E-01     -3.3325E-10      3.3325E-10      2.1604E-04         200
    342300      9.5083E-01     -3.3325E-10      3.3325E-10      2.1597E-04         200
    342400      9.5111E-01     -3.3325E-10      3.3325E-10      2.1591E-04         200
    342500      9.5139E-01     -3.3325E-10      3.3325E-10      2.1585E-04         200
    342600      9.5167E-01     -3.3325E-10      3.3325E-10      2.1579E-04         200
    342700      9.5194E-01     -3.3325E-10      3.3325E-10      2.1573E-04         200
    342800      9.5222E-01     -3.3325E-10      3.3325E-10      2.1566E-04         200
    342900      9.5250E-01     -3.3325E-10      3.3325E-10      2.1560E-04         200
    343000      9.5278E-01     -3.3325E-10      3.3325E-10      2.1554E-04         200
    343100      9.5306E-01     -3.3325E-10      3.3325E-10      2.1548E-04         200
    343200      9.5333E-01     -3.3325E-10      3.3325E-10      2.1542E-04         200
    343300      9.5361E-01     -3.3325E-10      3.3325E-10      2.1535E-04         200
    343400      9.5389E-01     -3.3325E-10      3.3325E-10      2.1529E-04         200
    343500      9.5417E-01     -3.3325E-10      3.3325E-10      2.1523E-04         200
    343600      9.5444E-01     -3.3325E-10      3.3325E-10      2.1517E-04         200
    343700      9.5472E-01     -3.3325E-10      3.3325E-10      2.1511E-04         200
    343800      9.5500E-01     -3.3325E-10      3.3325E-10      2.1504E-04         200
    343900      9.5528E-01     -3.3325E-10      3.3325E-10      2.1498E-04         200
    344000      9.5556E-01     -3.3325E-10      3.3325E-10      2.1492E-04         200
    344100      9.5583E-01     -3.3325E-10      3.3325E-10      2.1486E-04         200
    344200      9.5611E-01     -3.3325E-10      3.3325E-10      2.1480E-04         200
    344300      9.5639E-01     -3.3325E-10      3.3325E-10      2.1474E-04         200
    344400      9.5667E-01     -3.3325E-10      3.3325E-10      2.1468E-04         200
    344500      9.5694E-01     -3.3325E-10      3.3325E-10      2.1461E-04         200
    344600      9.5722E-01     -3.3325E-10      3.3325E-10      2.1455E-04         200
    344700      9.5750E-01     -3.3325E-10      3.3325E-10      2.1449E-04         200
    344800      9.5778E-01     -3.3325E-10      3.3325E-10      2.1443E-04         200
    344900      9.5806E-01     -3.3325E-10      3.3325E-10      2.1437E-04         200
    345000      9.5833E-01     -3.3325E-10      3.3325E-10      2.1431E-04         200
    345100      9.5861E-01     -3.3325E-10      3.3325E-10      2.1425E-04         200
    345200      9.5889E-01     -3.3325E-10      3.3325E-10      2.1418E-04         200
    345300      9.5917E-01     -3.3325E-10      3.3325E-10      2.1412E-04         200
    345400      9.5944E-01     -3.3325E-10      3.3325E-10      2.1406E-04         200
    345500      9.5972E-01     -3.3325E-10      3.3325E-10      2.1400E-04         200
    345600      9.6000E-01     -3.3325E-10      3.3325E-10      2.1394E-04         200
    345700      9.6028E-01     -3.3325E-10      3.3325E-10      2.1388E-04         200
    345800      9.6056E-01     -3.3325E-10      3.3325E-10      2.1382E-04         200
    345900      9.6083E-01     -3.3325E-10      3.3325E-10      2.1376E-04         200
    346000      9.6111E-01     -3.3325E-10      3.3325E-10      2.1370E-04         200
    346100      9.6139E-01     -3.3325E-10      3.3325E-10      2.1363E-04         200
    346200      9.6167E-01     -3.3325E-10      3.3325E-10      2.1357E-04         200
    346300      9.6194E-01     -3.3325E-10      3.3325E-10      2.1351E-04         200
    346400      9.6222E-01     -3.3325E-10      3.3325E-10      2.1345E-04         200
    346500      9.6250E-01     -3.3325E-10      3.3325E-10      2.1339E-04         200
    346600      9.6278E-01     -3.3325E-10      3.3325E-10      2.1333E-04         200
    346700      9.6306E-01     -3.3325E-10      3.3325E-10      2.1327E-04         200
    346800      9.6333E-01     -3.3325E-10      3.3325E-10      2.1321E-04         200
    346900      9.6361E-01     -3.3325E-10      3.3325E-10      2.1315E-04         200
    347000      9.6389E-01     -3.3325E-10      3.3325E-10      2.1309E-04         200
    347100      9.6417E-01     -3.3325E-10      3.3325E-10      2.1303E-04         200
    347200      9.6444E-01     -3.3325E-10      3.3325E-10      2.1297E-04         200
    347300      9.6472E-01     -3.3325E-10      3.3325E-10      2.1291E-04         200
    347400      9.6500E-01     -3.3325E-10      3.3325E-10      2.1285E-04         200
    347500      9.6528E-01     -3.3325E-10      3.3325E-10      2.1279E-04         200
    347600      9.6556E-01     -3.3325E-10      3.3325E-10      2.1273E-04         200
    347700      9.6583E-01     -3.3325E-10      3.3325E-10      2.1266E-04         200
    347800      9.6611E-01     -3.3325E-10      3.3325E-10      2.1260E-04         200
    347900      9.6639E-01     -3.3325E-10      3.3325E-10      2.1254E-04         200
    348000      9.6667E-01     -3.3325E-10      3.3325E-10      2.1248E-04         200
    348100      9.6694E-01     -3.3325E-10      3.3325E-10      2.1242E-04         200
    348200      9.6722E-01     -3.3325E-10      3.3325E-10      2.1236E-04         200
    348300      9.6750E-01     -3.3325E-10      3.3325E-10      2.1230E-04         200
    348400      9.6778E-01     -3.3325E-10      3.3325E-10      2.1224E-04         200
    348500      9.6806E-01     -3.3325E-10      3.3325E-10      2.1218E-04         200
    348600      9.6833E-01     -3.3325E-10      3.3325E-10      2.1212E-04         200
    348700      9.6861E-01     -3.3325E-10      3.3325E-10      2.1206E-04         200
    348800      9.6889E-01     -3.3325E-10      3.3325E-10      2.1200E-04         200
    348900      9.6917E-01     -3.3325E-10      3.3325E-10      2.1194E-04         200
    349000      9.6944E-01     -3.3325E-10      3.3325E-10      2.1188E-04         200
    349100      9.6972E-01     -3.3325E-10      3.3325E-10      2.1182E-04         200
    349200      9.7000E-01     -3.3325E-10      3.3325E-10      2.1176E-04         200
    349300      9.7028E-01     -3.3325E-10      3.3325E-10      2.1170E-04         200
    349400      9.7056E-01     -3.3325E-10      3.3325E-10      2.1164E-04         200
    349500      9.7083E-01     -3.3325E-10      3.3325E-10      2.1158E-04         200
    349600      9.7111E-01     -3.3325E-10      3.3325E-10      2.1152E-04         200
    349700      9.7139E-01     -3.3325E-10      3.3325E-10      2.1146E-04         200
    349800      9.7167E-01     -3.3325E-10      3.3325E-10      2.1141E-04         200
    349900      9.7194E-01     -3.3325E-10      3.3325E-10      2.1135E-04         200
    350000      9.7222E-01     -3.3325E-10      3.3325E-10      2.1129E-04         200
    350100      9.7250E-01     -3.3325E-10      3.3325E-10      2.1123E-04         200
    350200      9.7278E-01     -3.3325E-10      3.3325E-10      2.1117E-04         200
    350300      9.7306E-01     -3.3325E-10      3.3325E-10      2.1111E-04         200
    350400      9.7333E-01     -3.3325E-10      3.3325E-10      2.1105E-04         200
    350500      9.7361E-01     -3.3325E-10      3.3325E-10      2.1099E-04         200
    350600      9.7389E-01     -3.3325E-10      3.3325E-10      2.1093E-04         200
